CAMIS,DBA,ZIPCODE,CUISINE_DESCRIPTION,INSPECTION_DATE,SCORE,Latitude,Longitude,GRADE
50100064,EL MARQUEZ,11372,Spanish,5/10/2022,7,40.74824638,-73.87813934,A
50100074,LOCAL 138,10002,Irish,7/21/2022,0,40.72186744,-73.98831844,A
50100083,GYRO QILA,11224,Mediterranean,12/6/2021,24,40.57530499,-73.99673507,B
50100083,GYRO QILA,11224,Mediterranean,1/21/2022,2,40.57530499,-73.99673507,A
50100085,BLACK BURGER/LOS TACOS HERMANOS/ POKEBOWL,10013,American,5/17/2022,36,40.72139858,-74.0047332,C
50100085,BLACK BURGER/LOS TACOS HERMANOS/ POKEBOWL,10013,American,9/28/2022,13,40.72139858,-74.0047332,A
50100093,YIN JI CHANG FEN,10013,Chinese,5/16/2022,37,40.71586248,-73.99919917,C
50100095,PIG PIG CAFE,11209,Coffee/Tea,9/8/2022,12,40.6338427,-74.02680535,A
50100103,MOJO SUSHI,10011,Japanese,12/28/2021,7,40.74491031,-74.00248653,A
50100121,SHAKE SHACK,10301,Hamburgers,6/8/2022,7,40.64381139,-74.07635988,A
50100141,FAZEES DELIGHT,11428,Caribbean,7/5/2022,21,40.71725325,-73.74008672,B
50100141,FAZEES DELIGHT,11428,Caribbean,9/1/2022,45,40.71725325,-73.74008672,C
50100141,FAZEES DELIGHT,11428,Caribbean,9/12/2022,16,40.71725325,-73.74008672,B
50100142,99 CENTS FRESH PIZZA,10017,Pizza,5/3/2022,25,40.75383342,-73.97429035,B
50100142,99 CENTS FRESH PIZZA,10017,Pizza,8/16/2022,10,40.75383342,-73.97429035,A
50100144,99 CENT FRESH PIZZA,10018,Pizza,7/19/2022,31,40.75442021,-73.98710355,C
50100146,99 CENT TASTY PIZZA,10017,Pizza,5/24/2022,35,40.75184086,-73.97490109,C
50100146,99 CENT TASTY PIZZA,10017,Pizza,7/27/2022,19,40.75184086,-73.97490109,B
50100150,CARMEN'S KITCHEN,10018,Spanish,6/22/2022,0,40.75487354,-73.99206284,A
50100150,CARMEN'S KITCHEN,10018,Spanish,7/5/2022,40,40.75487354,-73.99206284,C
50100152,STARBUCKS COFFEE #58455,10036,Coffee/Tea,8/19/2022,10,40.76139808,-73.99732153,A
50100159,NAI BROTHER,11220,Chinese,8/24/2022,32,40.63648865,-74.00966688,C
50100171,SUBWAY,10025,Sandwiches,6/23/2022,48,40.79299254,-73.97297503,C
50100171,SUBWAY,10025,Sandwiches,7/8/2022,16,40.79299254,-73.97297503,B
50100172,277 PARK AVENUE CAFE',10172,American,8/11/2022,3,40.75555731,-73.97513791,A
50100181,WOLFGANG'S STEAKHOUSE,10018,Steakhouse,7/5/2022,12,40.75169746,-73.98759855,A
50100183,TROPICAL TASTE RESTAURANT AND BAKERY,11212,Caribbean,3/25/2022,16,40.66276163,-73.90898432,B
50100183,TROPICAL TASTE RESTAURANT AND BAKERY,11212,Caribbean,9/30/2022,17,40.66276163,-73.90898432,B
50100184,CRAB HOUSE,10022,Seafood,6/6/2022,11,40.75952496,-73.96983378,A
50100200,2 BROS PIZZA,10458,Pizza,8/25/2022,36,40.86150825,-73.89763776,C
50100205,FOUR FOUR SOUTH VILLAGE TAIPEI BEEF NOODLES,11354,Chinese,8/3/2022,50,40.76006553,-73.83257008,C
50100207,CHONG QING XIAO MIAN,10019,Chinese,7/28/2022,35,40.76520443,-73.98767545,C
50100213,THAILAND'S CENTER POINT,11377,Thai,12/17/2021,40,40.74661832,-73.90046397,C
50100214,WENDY'S,10309,American,6/9/2022,0,40.5213531,-74.21714165,A
50100220,URGUT TANDIR EXPRESS,11218,Russian,5/19/2022,48,40.63277764,-73.9728384,C
50100225,KINKHAO THAI,10032,Thai,8/17/2022,16,40.84065976,-73.93634461,B
50100226,ARBOR BISTRO,10014,Japanese,7/27/2021,13,40.72855144,-74.00475897,A
50100226,ARBOR BISTRO,10014,Japanese,7/20/2022,13,40.72855144,-74.00475897,A
50100241,EAST 21,11372,Chinese/Japanese,5/20/2022,13,40.74654683,-73.89418804,A
50100245,TRI LOUNGE & CAFE,10304,Vegetarian,2/4/2022,13,40.60620029,-74.08694795,A
50100246,QUE CHEVERE,10002,Spanish,8/26/2021,9,40.71850233,-73.98808455,A
50100246,QUE CHEVERE,10002,Spanish,10/13/2022,20,40.71850233,-73.98808455,B
50100251,5 STAR CHEESE STEAK AND PIZZA,10029,Pizza,3/22/2022,20,40.78904158,-73.9405002,B
50100265,PICCOLA CUCINA UPTOWN,10022,Italian,10/13/2022,22,40.76331795,-73.96884295,B
50100272,CAFE-FLOR,10011,American,5/2/2022,0,40.74413631,-73.99930349,A
50100274,CROWN FRIED CHICKEN,11208,Chicken,4/4/2022,55,40.68180428,-73.87868307,C
50100280,XI'AN FAMOUS FOODS,11201,Asian/Asian Fusion,7/8/2022,12,40.6921963,-73.98671537,A
50100287,LITTLE CHEERS,11377,Frozen Desserts,5/12/2022,7,40.74536415,-73.90724341,A
50100293,NOODS AND CHILL,11211,Thai,5/19/2022,44,40.71204071,-73.96125961,C
50100295,EL BURRITO NACHO II,11206,Mexican,7/22/2022,69,40.70062024,-73.94281184,C
50100295,EL BURRITO NACHO II,11206,Mexican,8/9/2022,51,40.70062024,-73.94281184,C
50100296,NEW KISSENA CHINESE FOOD SHAO,11355,Chinese,8/1/2022,10,40.75331136,-73.82208748,A
50100300,BUTTERLY BAKESHOP,11215,Bakery Products/Desserts,6/22/2022,11,40.65861056,-73.98190325,A
50100302,BHANCHHA GHAR II INC,11372,Asian/Asian Fusion,5/20/2022,54,40.74686794,-73.89122453,C
50100302,BHANCHHA GHAR II INC,11372,Asian/Asian Fusion,7/13/2022,0,40.74686794,-73.89122453,A
50100305,ERNESTO'S,10002,Spanish,1/18/2022,12,40.71443428,-73.98546281,A
50100307,JEONG YOOK,11354,Korean,1/5/2022,36,40.76489216,-73.81215421,C
50100307,JEONG YOOK,11354,Korean,6/23/2022,20,40.76489216,-73.81215421,B
50100321,DOUBLE DELIGHT ASIAN,11214,Chinese,3/22/2022,0,40.61301841,-74.00026293,A
50100321,DOUBLE DELIGHT ASIAN,11214,Chinese,7/5/2022,23,40.61301841,-74.00026293,B
50100327,FUKU,10112,American,7/29/2022,13,40.75874744,-73.97869222,A
50100328,THE KING OF FISH,11220,Mexican,8/13/2022,12,40.64775339,-74.00754239,A
50100331,MANNAN SWEETS & RESTAURANT,11416,Bangladeshi,9/23/2021,55,40.67977325,-73.86180285,C
50100331,MANNAN SWEETS & RESTAURANT,11416,Bangladeshi,11/10/2021,9,40.67977325,-73.86180285,A
50100331,MANNAN SWEETS & RESTAURANT,11416,Bangladeshi,5/5/2022,17,40.67977325,-73.86180285,B
50100336,SUBWAY,11209,Sandwiches,4/5/2022,10,40.6225687,-74.0314117,A
50100341,JORDAN JUICE AND SALAD BAR,10040,"Juice, Smoothies, Fruit Salads",8/9/2022,46,40.85692287,-73.93250793,C
50100341,JORDAN JUICE AND SALAD BAR,10040,"Juice, Smoothies, Fruit Salads",9/14/2022,12,40.85692287,-73.93250793,A
50100344,JU FENG CHINESE RESTAURANT,11229,Chinese,7/11/2022,11,40.61561536,-73.94473271,A
50100353,ZARO'S FAMILY BAKERY,10035,Coffee/Tea,8/12/2022,10,40.80525122,-73.93887462,A
50100354,PHILLY PRETZEL FACTORY,11375,Hotdogs/Pretzels,8/18/2021,12,40.71496547,-73.83204532,A
50100364,QUEENS BAGELS & DELICATESSEN,11375,Other,2/17/2022,12,40.71027994,-73.84970634,A
50100376,DUCK SEASON,10003,American,8/8/2021,0,40.73660979,-73.99067938,A
50100378,PHO FAN'S/PKSAR'S BURGER,11354,Chinese,9/24/2022,45,40.75869604,-73.83266739,C
50100381,CHECKERS STORE #3332,11211,Hamburgers,7/26/2021,14,40.70870766,-73.95869341,B
50100381,CHECKERS STORE #3332,11211,Hamburgers,12/3/2021,11,40.70870766,-73.95869341,A
50100381,CHECKERS STORE #3332,11211,Hamburgers,5/31/2022,0,40.70870766,-73.95869341,A
50100383,CAFE 47,10023,American,12/1/2021,13,40.77298749,-73.98008127,A
50100383,CAFE 47,10023,American,6/17/2022,13,40.77298749,-73.98008127,A
50100387,KUNG FU TEA,11220,Other,5/25/2022,11,40.63804518,-74.00620453,A
50100388,77 WEST BISTRO,10023,American,8/4/2022,35,40.77324011,-73.98069136,C
50100389,STARBUCKS,10023,Coffee/Tea,4/18/2022,0,40.77324011,-73.98069136,A
50100392,FIREBALL,10032,Latin American,8/11/2022,4,40.83852989,-73.94159418,A
50100399,BUTLER,11249,Coffee/Tea,5/10/2022,11,40.71968143,-73.95920246,A
50100405,MUDFLOW,11220,Coffee/Tea,8/31/2021,13,40.63766085,-74.00731064,A
50100405,MUDFLOW,11220,Coffee/Tea,10/12/2022,3,40.63766085,-74.00731064,A
50100415,POPEYES,10461,Chicken,7/18/2022,28,40.83984002,-73.84298669,C
50100415,POPEYES,10461,Chicken,8/29/2022,9,40.83984002,-73.84298669,A
50100416,CHINA DELIGHT,11429,Chinese,7/12/2022,13,40.7131528,-73.735399,A
50100420,SOHO DINER,10013,American,5/9/2022,41,40.72190639,-74.00417766,C
50100420,SOHO DINER,10013,American,6/21/2022,12,40.72190639,-74.00417766,A
50100433,ANDY'S CAFE,11432,American,4/27/2022,7,40.71724208,-73.80343285,A
50100458,BERGDORF GOODMAN,10151,American,8/19/2022,6,40.76331917,-73.97369465,A
50100469,SOMTUM DER,11231,Thai,8/20/2022,12,40.67701495,-74.01330323,A
50100470,LITTLE CHEF LITTLE CAFE,11101,Sandwiches/Salads/Mixed Buffet,9/15/2021,13,40.74443789,-73.95562168,A
50100474,RED CRAB JUICY SEAFOOD,11235,Seafood,8/2/2022,23,40.58554936,-73.95165938,B
50100476,OLD MAN HUSTLE BKLYN BAR & COMEDY CLUB,11249,Bottled Beverages,11/18/2021,10,40.71380302,-73.96174916,A
50100481,EMPANADAS MONUMENTAL,10455,Mexican,5/19/2022,0,40.81932577,-73.91630237,A
50100482,MBJ - E KIOSK,11101,Coffee/Tea,7/25/2022,8,40.74489468,-73.93502177,A
50100485,PITA YEERO,10019,Greek,7/27/2022,2,40.76199773,-73.98156821,A
50100486,98K KENNEDAY HALAL,11220,Chicken,5/17/2022,12,40.64264558,-74.00209715,A
50100492,BAP JIP,11354,Korean,8/6/2022,11,40.7717411,-73.82658351,A
50100494,Anmwey Eatery,11233,Creole,4/13/2022,13,40.68202434,-73.91981404,A
50100495,AUX MERVEILLEUX DE FRED,10014,Bakery Products/Desserts,7/26/2022,62,40.73826519,-74.00402713,C
50100503,KALOPSIA,10452,Bottled Beverages,7/6/2022,24,40.83856001,-73.91887293,B
50100509,GREAT DRAGON,11436,Chinese,4/14/2022,18,40.67411077,-73.79877654,B
50100510,TWO HANDS,10012,American,2/11/2022,11,40.72645446,-73.99573186,A
50100514,TLAXCALITA LA BELLA,11418,Mexican,9/22/2021,43,40.69518255,-73.84272283,C
50100520,AMAZING GRACE RESTAURANT,11377,Filipino,5/12/2022,59,40.74633455,-73.89617332,C
50100522,EMPANADA CITY,11237,Latin American,5/24/2022,12,40.70773511,-73.92049716,A
50100526,FAY DAY BAKERY,11355,Bakery Products/Desserts,4/7/2022,0,40.75785531,-73.83023302,A
50100532,BAKERY RESTAURANT LOS PARCEROS,11373,Latin American,5/19/2022,34,40.74731636,-73.88386859,C
50100535,TERMS OF ENDEARMENT,11249,Bakery Products/Desserts,5/25/2022,19,40.71622962,-73.96243676,B
50100540,VERONA PIZZA,10467,Pizza,9/7/2022,6,40.86359623,-73.8649986,A
50100541,MAGDALENE,11211,Mediterranean,11/18/2021,35,40.71249983,-73.94910328,C
50100541,MAGDALENE,11211,Mediterranean,12/16/2021,9,40.71249983,-73.94910328,A
50100546,DON MIGUEL RESTAURANT,11418,Latin American,9/22/2021,12,40.69518525,-73.84269397,A
50100548,MARTINO SISTERS,11206,Italian,6/2/2022,10,40.70387198,-73.94121489,A
50100549,RITZ DINER,10065,American,8/19/2021,42,40.76157522,-73.9605376,C
50100549,RITZ DINER,10065,American,9/21/2021,20,40.76157522,-73.9605376,B
50100555,THE MILES COFFEE BAR,10465,American,10/14/2021,12,40.81952144,-73.81750558,A
50100556,GRAB AND GO,10036,Jewish/Kosher,8/2/2022,22,40.75702662,-73.97947966,B
50100558,GORDOS CANTINA,11237,Mexican,8/21/2021,0,40.70504584,-73.91746712,A
50100558,GORDOS CANTINA,11237,Mexican,9/4/2021,0,40.70504584,-73.91746712,A
50100558,GORDOS CANTINA,11237,Mexican,9/25/2021,0,40.70504584,-73.91746712,A
50100558,GORDOS CANTINA,11237,Mexican,5/24/2022,7,40.70504584,-73.91746712,A
50100560,NEW FU SHEN RESTAURANT,11220,Chinese,5/2/2022,39,40.63611783,-74.01249878,C
50100574,MOONRISE BAKEHOUSE,11219,Bakery Products/Desserts,1/5/2022,2,40.64518443,-73.99537673,A
50100587,PIPS,11201,Italian,11/12/2021,12,40.690616,-73.99571974,A
50100588,D&C COFFEE,10035,Coffee/Tea,1/3/2022,10,40.79873939,-73.93651126,A
50100588,D&C COFFEE,10035,Coffee/Tea,8/12/2022,29,40.79873939,-73.93651126,C
50100588,D&C COFFEE,10035,Coffee/Tea,9/2/2022,2,40.79873939,-73.93651126,A
50100592,FIT DIAMONDS,11421,"Juice, Smoothies, Fruit Salads",2/9/2022,2,40.69236197,-73.86050012,A
50100597,MIRANDA CAFE,11377,American,8/31/2021,12,40.75315724,-73.90812764,A
50100606,CHINA MOON OF KINGS,11212,Chinese,8/16/2022,6,40.66392566,-73.92442442,A
50100608,CATERINA PIZZERIA,11207,Pizza,8/2/2021,11,40.66635057,-73.88338289,A
50100610,LA HUECA GUAYACA,11421,Latin American,9/23/2021,25,40.69268874,-73.85617215,B
50100616,ITALIAN VILLAGE,10075,Pizza,8/31/2022,33,40.77155242,-73.95324598,C
50100617,SHAWAFEL HOUSE,10302,Mediterranean,12/1/2021,25,40.62492683,-74.13604059,B
50100617,SHAWAFEL HOUSE,10302,Mediterranean,1/4/2022,7,40.62492683,-74.13604059,A
50100619,MIXED GREENS,11223,Salads,8/12/2021,13,40.59651288,-73.96106403,A
50100622,GOOD LUCK KITCHEN,11358,Chinese,12/3/2021,28,40.75803218,-73.7956163,C
50100622,GOOD LUCK KITCHEN,11358,Chinese,1/5/2022,31,40.75803218,-73.7956163,C
50100622,GOOD LUCK KITCHEN,11358,Chinese,3/15/2022,9,40.75803218,-73.7956163,A
50100624,NOM WAH DELANCEY,10002,Other,8/3/2021,13,40.71850233,-73.98808455,A
50100625,PEKING EXPRESS,11222,Chinese,5/25/2022,20,40.72578152,-73.94277934,B
50100626,ANTOJITOS CASEROS,10018,Mexican,7/5/2022,2,40.75456865,-73.98936303,A
50100631,CHINA I,11220,Chinese,7/13/2022,70,40.64301501,-74.01617551,C
50100631,CHINA I,11220,Chinese,7/27/2022,0,40.64301501,-74.01617551,A
50100639,THE GOURMET BAGEL SHOPPE,11234,Bagels/Pretzels,5/5/2022,33,40.6157606,-73.91334211,C
50100639,THE GOURMET BAGEL SHOPPE,11234,Bagels/Pretzels,6/1/2022,13,40.6157606,-73.91334211,A
50100639,THE GOURMET BAGEL SHOPPE,11234,Bagels/Pretzels,9/14/2022,7,40.6157606,-73.91334211,A
50100671,SONG BO YUAN,10002,Chinese,7/5/2022,0,40.71566191,-73.99322908,A
50100673,HOUSE OF LASAGNA,10016,Italian,1/13/2022,9,40.74962909,-73.97737781,A
50100674,OKOZUSHI,11211,Japanese,10/7/2022,9,40.71564048,-73.94455566,A
50100675,TULCINGO AZTECA RESTAURANT,10034,Mexican,11/30/2021,11,40.86409723,-73.91918151,A
50100676,EL VALLE JEROME,10467,Latin American,9/23/2021,13,40.88239946,-73.88161016,A
50100677,PRIME CATCH 46,10036,Steakhouse,10/26/2021,31,40.75789186,-73.98347884,C
50100677,PRIME CATCH 46,10036,Steakhouse,1/21/2022,13,40.75789186,-73.98347884,A
50100683,TIPSY DOG'S BAR,11237,Other,9/30/2021,18,40.70630138,-73.92311381,B
50100685,BIAO SUGAR,10001,Coffee/Tea,6/27/2022,12,40.74828856,-73.98846537,A
50100688,NACHO MACHO TACOS,11238,Tex-Mex,6/27/2022,0,40.6762519,-73.96212048,A
50100694,MONEY CAT VIETNAMESE KITCHEN,11207,Southeast Asian,12/29/2021,10,40.69099692,-73.90868961,A
50100699,LEO,11211,Italian,7/22/2022,12,40.7126676,-73.95661323,A
50100701,OM JUICE BAR,10016,"Juice, Smoothies, Fruit Salads",8/25/2022,10,40.74347947,-73.98608799,A
50100704,POKE BOWL,10038,Hawaiian,10/6/2021,13,40.70967832,-74.00670538,A
50100704,POKE BOWL,10038,Hawaiian,1/25/2022,9,40.70967832,-74.00670538,A
50100706,BLUE BOTTLE COFFEE,10105,Coffee/Tea,9/8/2021,4,40.76259829,-73.97845996,A
50100706,BLUE BOTTLE COFFEE,10105,Coffee/Tea,11/30/2021,2,40.76259829,-73.97845996,A
50100711,CHOI YUAN,10468,Chinese,4/7/2022,9,40.87324241,-73.88922713,A
50100714,DOUGHNUT PLANT MARKETLINE,10002,Donuts,11/3/2021,10,40.71850233,-73.98808455,A
50100734,OMEGA SALAD BAR AND DELI,10027,American,8/3/2022,69,40.81085707,-73.9527956,C
50100734,OMEGA SALAD BAR AND DELI,10027,American,8/22/2022,7,40.81085707,-73.9527956,A
50100744,SAVOR,10028,Sandwiches,1/14/2022,23,40.77718567,-73.94915836,B
50100744,SAVOR,10028,Sandwiches,3/3/2022,12,40.77718567,-73.94915836,A
50100748,YUNSHANG RICE NOODLE HOUSE,11220,Chinese,12/1/2021,2,40.63553607,-74.01121962,A
50100754,LECHONERA Y POLLO SABROSO RESTAURANT,10451,Spanish,8/10/2022,25,40.8269294,-73.92526837,B
50100785,AVENUE X BAGELS,11223,Bagels/Pretzels,4/14/2022,12,40.59211562,-73.96073175,A
50100786,TASTY BAKERY,11220,Bakery Products/Desserts,9/7/2021,22,40.64380664,-74.00089365,B
50100791,EL AZTECA,10033,Latin American,11/16/2021,17,40.8481674,-73.93777959,B
50100793,LITTLE TRELAWNY RESTAURANT & GRILL,11212,Caribbean,7/28/2021,5,40.66813411,-73.90342928,A
50100793,LITTLE TRELAWNY RESTAURANT & GRILL,11212,Caribbean,4/26/2022,4,40.66813411,-73.90342928,A
50100801,BROOKLYN BREW CAFE,11209,Coffee/Tea,12/2/2021,20,40.62845152,-74.02856124,B
50100801,BROOKLYN BREW CAFE,11209,Coffee/Tea,2/1/2022,5,40.62845152,-74.02856124,A
50100811,TSAOCAA,11354,Coffee/Tea,12/1/2021,29,40.76007103,-73.83257368,C
50100811,TSAOCAA,11354,Coffee/Tea,1/26/2022,10,40.76007103,-73.83257368,A
50100813,SMASHBURGER #1714,10473,American,5/31/2022,22,40.82285296,-73.85786251,B
50100817,ANRAL'S,11212,Caribbean,4/6/2022,9,40.66929203,-73.91326148,A
50100820,TEXAS CHICKEN AND BURGERS,10467,Chicken,9/23/2021,18,40.87494572,-73.87986972,B
50100821,CAFE NALA,11385,American,8/1/2022,25,40.70269418,-73.90748334,B
50100839,ROBERTA'S PIZZA,10019,Pizza,7/27/2022,0,40.76199773,-73.98156821,A
50100843,SQUARE PIZZA,10002,Pizza,1/26/2022,31,40.7199786,-73.98461743,C
50100843,SQUARE PIZZA,10002,Pizza,9/12/2022,12,40.7199786,-73.98461743,A
50100856,BAR CAMILLO,11216,Italian,11/18/2021,7,40.68650471,-73.94453311,A
50100857,MAZETE,10010,Japanese,6/27/2022,12,40.74142707,-73.99385798,A
50100859,YOUNG'S DESSERT BAR,11354,Chinese,6/22/2022,13,40.76007927,-73.83257726,A
50100861,CAPITAL RESTAURANT,10034,American,7/6/2022,34,40.86756001,-73.92159611,C
50100866,THE ALLEY,11354,Coffee/Tea,6/22/2022,13,40.76007927,-73.83257726,A
50100867,GONG CHA & POKE+,10065,Coffee/Tea,12/22/2021,21,40.76799085,-73.96395982,B
50100867,GONG CHA & POKE+,10065,Coffee/Tea,12/28/2021,9,40.76799085,-73.96395982,A
50100867,GONG CHA & POKE+,10065,Coffee/Tea,2/2/2022,12,40.76799085,-73.96395982,A
50100871,CORNER BAKERY,11373,Bakery Products/Desserts,5/11/2022,12,40.73711204,-73.87924233,A
50100876,TWO WHEELS,10024,Asian/Asian Fusion,12/1/2021,21,40.78411976,-73.97762243,B
50100914,EXPRESS AFRICAN HALAL RESTAURANT,10456,African,11/24/2021,20,40.82923428,-73.91628625,B
50100914,EXPRESS AFRICAN HALAL RESTAURANT,10456,African,3/1/2022,19,40.82923428,-73.91628625,B
50100930,LIPS CAFE,11226,Coffee/Tea,9/14/2021,35,40.65205466,-73.94971898,C
50100930,LIPS CAFE,11226,Coffee/Tea,10/5/2022,31,40.65205466,-73.94971898,C
50100933,GEO SI GI,11354,Korean,9/24/2022,37,40.7648894,-73.81214339,C
50100943,HA BAKERY,11354,Bakery Products/Desserts,3/18/2022,27,40.76273281,-73.83402174,B
50100943,HA BAKERY,11354,Bakery Products/Desserts,9/27/2022,23,40.76273281,-73.83402174,B
50100946,BLIMPIE,10462,Sandwiches,7/6/2022,12,40.83421083,-73.85145624,A
50100947,ALIDORO,10020,Sandwiches/Salads/Mixed Buffet,7/29/2022,2,40.75789667,-73.97928808,A
50100952,SIP N' PLAY,11215,Coffee/Tea,6/7/2022,10,40.66817682,-73.98711669,A
50100989,TWO HANDS,11249,Australian,6/10/2022,24,40.71632679,-73.96598273,B
50100989,TWO HANDS,11249,Australian,10/7/2022,4,40.71632679,-73.96598273,A
50100992,JIN CUN YUAN RESTAURANT,11229,Chinese,12/9/2021,33,40.59852959,-73.95902471,C
50100992,JIN CUN YUAN RESTAURANT,11229,Chinese,1/6/2022,11,40.59852959,-73.95902471,A
50100995,DAIKANYAMA,10022,Japanese,8/30/2021,14,40.76188723,-73.96634923,B
50100995,DAIKANYAMA,10022,Japanese,4/6/2022,9,40.76188723,-73.96634923,A
50100998,BAKESTONE BAKERY,11222,Polish,5/25/2022,12,40.72549189,-73.94547826,A
50101000,INDIAN SUMMER,10027,Indian,5/3/2022,21,40.80574107,-73.94697636,B
50101002,RED GATE BAKERY,10003,Bakery Products/Desserts,11/24/2021,19,40.7234375,-73.98884489,B
50101008,DUNKIN',10463,Donuts,2/28/2022,4,40.87453128,-73.90989745,A
50101011,LA GUADALUPE RESTAURANT,10029,Mexican,8/4/2022,8,40.79754242,-73.94116798,A
50101021,LEE COFFEE EXPRESS,11385,Coffee/Tea,7/6/2022,2,40.71380386,-73.9205945,A
50101022,YIFANG,10010,Coffee/Tea,11/23/2021,27,40.74077279,-73.98353362,B
50101022,YIFANG,10010,Coffee/Tea,1/20/2022,7,40.74077279,-73.98353362,A
50101032,TACO BELL CANTINA,10458,Tex-Mex,9/28/2021,13,40.86184665,-73.89249993,A
50101034,CAFE GRUMPY,10002,Coffee/Tea,6/7/2022,2,40.71850233,-73.98808455,A
50101035,TACO BELL CANTINA,10034,Tex-Mex,11/24/2021,2,40.86624988,-73.92029969,A
50101039,NEW GARDEN RESTAURANT,10306,Chinese,11/1/2021,12,40.58744783,-74.1035175,A
50101046,SWEETORIES,11372,Coffee/Tea,8/16/2021,40,40.74654681,-73.89417361,C
50101046,SWEETORIES,11372,Coffee/Tea,1/12/2022,24,40.74654681,-73.89417361,B
50101051,"KE LAI XIANG, FLAVORS FISH",11354,Chinese,9/24/2022,18,40.75977791,-73.82923543,B
50101054,CAMELLIA FAMILY,11355,Chinese,7/1/2022,31,40.75450534,-73.83304972,C
50101055,RD CARIDAD,10474,Latin American,9/21/2021,123,40.81101771,-73.88221086,C
50101055,RD CARIDAD,10474,Latin American,10/22/2021,41,40.81101771,-73.88221086,C
50101055,RD CARIDAD,10474,Latin American,10/29/2021,0,40.81101771,-73.88221086,A
50101056,MAIYAMI BAKERY,11204,Bakery Products/Desserts,8/31/2021,11,40.61837862,-73.99092288,A
50101058,THE ORIGINAL AMERICAN CHICKEN & BAKERY INTL TWO,11104,Chicken,9/1/2022,28,40.74376807,-73.92404118,C
50101060,BAGELS AND MORE,11368,Latin American,5/18/2022,12,40.75549464,-73.86527629,A
50101066,GRAND DELANCEY,10002,Other,9/15/2022,20,40.71850233,-73.98808455,B
50101067,SLICE JOINT,10002,Pizza,5/9/2022,8,40.71850233,-73.98808455,A
50101068,JOE'S SHANGHAI RESTAURANT,10013,Chinese,6/27/2022,23,40.71568951,-73.99641433,B
50101081,TOAST WELL DONE,11230,Jewish/Kosher,2/25/2022,10,40.62397025,-73.96501052,A
50101082,DANTE WEST VILLAGE,10014,Italian,10/19/2021,28,40.73523488,-74.00606207,C
50101082,DANTE WEST VILLAGE,10014,Italian,12/2/2021,21,40.73523488,-74.00606207,B
50101082,DANTE WEST VILLAGE,10014,Italian,4/4/2022,31,40.73523488,-74.00606207,C
50101082,DANTE WEST VILLAGE,10014,Italian,8/31/2022,41,40.73523488,-74.00606207,C
50101082,DANTE WEST VILLAGE,10014,Italian,9/13/2022,18,40.73523488,-74.00606207,B
50101121,369 BBQ,11355,Asian/Asian Fusion,7/19/2021,23,40.75014948,-73.81863835,B
50101121,369 BBQ,11355,Asian/Asian Fusion,9/27/2021,13,40.75014948,-73.81863835,A
50101123,MOKYO,10009,Korean,11/9/2021,11,40.72731811,-73.98463377,A
50101124,SUBWAY CAFE,11235,Sandwiches,9/16/2021,37,40.57838197,-73.93864747,C
50101124,SUBWAY CAFE,11235,Sandwiches,6/2/2022,12,40.57838197,-73.93864747,A
50101125,EMPANADAS BY CHEFS,10459,Latin American,10/7/2021,12,40.81782578,-73.89463788,A
50101133,HAPPY FAMILY,10036,Chinese,8/3/2022,13,40.76033304,-73.99509437,A
50101153,NORIBAR,11219,Jewish/Kosher,10/13/2021,42,40.63216592,-73.99508221,C
50101153,NORIBAR,11219,Jewish/Kosher,5/12/2022,0,40.63216592,-73.99508221,A
50101161,AURA,11206,Latin American,11/12/2021,0,40.70883411,-73.9353348,A
50101163,SALTBAE,10003,American,10/5/2022,2,40.73705426,-73.98866579,A
50101167,SANT AMBROEUS,10281,American,9/9/2021,7,40.71443965,-74.01549311,A
50101173,KIKU SUSHI,11215,Japanese,6/6/2022,48,40.66282149,-73.98495867,C
50101178,Burrito Blvd,11379,Mexican,8/19/2022,6,40.71266497,-73.87980622,A
50101180,DARTCOR FOODS SERVICES (BTIG),10022,American,9/15/2022,20,40.7607114,-73.97264164,B
50101183,QUEEN,11237,Middle Eastern,5/11/2022,19,40.70572184,-73.9225374,B
50101200,9ON DOMINICAN KITCHEN,10462,Latin American,6/23/2022,52,40.83526547,-73.85196704,C
50101212,IL BEL PAESE PIZZERIA,11237,Pizza,5/11/2022,29,40.70167662,-73.92338244,C
50101213,L C COUSIN DELI & RESTAURANT,11232,American,12/8/2021,35,40.65263073,-74.0094494,C
50101213,L C COUSIN DELI & RESTAURANT,11232,American,1/27/2022,10,40.65263073,-74.0094494,A
50101213,L C COUSIN DELI & RESTAURANT,11232,American,8/18/2022,10,40.65263073,-74.0094494,A
50101236,FIELDS GOOD CHICKEN,10022,Chicken,3/31/2022,12,40.75826818,-73.97105441,A
50101238,FIELDS GOOD CHICKEN,10003,Chicken,6/7/2022,9,40.73360993,-73.99306488,A
50101239,STICKY'S FINGER JOINT,10010,American,8/30/2021,17,40.74073489,-73.98769804,B
50101239,STICKY'S FINGER JOINT,10010,American,1/25/2022,4,40.74073489,-73.98769804,A
50101247,LEVULOSA JUICE BAR AND CAFE,10453,"Juice, Smoothies, Fruit Salads",8/10/2022,34,40.85381804,-73.90799529,C
50101251,THAI SUPER,10035,Thai,8/12/2022,12,40.79952888,-73.93973952,A
50101256,EMMY SQUARED,10028,American,3/11/2022,28,40.77545947,-73.9564458,C
